Id,Centred Broto-Moreau autocorrelation of lag 7 weighted by mass,CATS2D Lipophilic-Lipophilic at lag 03,CATS2D Lipophilic-Lipophilic at lag 06,Frequency of C - C at topological distance 3,Information Content index (neighborhood symmetry of 2-order),mean information content on the distance degree equality,Balaban-like index from distance/detour matrix,Balaban-like index from Barysz matrix weighted by mass,path/walk 5 - Randic shape index,ring perimeter,AgonistClass
e4228,15.475,14,8,19,3.016,2.911,10.6819,2.4725,0.107,12,inactive
e4229,16.629,0,0,4,3.232,3.181,11.1352,3.3223,0.068,6,inactive
e4230,1.908,5,0,7,3.246,1.895,9.7152,3.5511,0.065,6,inactive
e4231,5.48,1,0,9,3.295,2.931,11.4194,3.6408,0.097,6,inactive
e4232,9.609,6,8,12,2.737,2.625,10.0419,2.0366,0.086,12,inactive
e4233,35.805,0,1,3,3.759,3.682,18,6.9608,0.063,0,inactive
e4234,8.965,7,0,11,3.814,3.236,10.8777,3.0913,0.08,6,inactive
e4235,21.391,12,14,16,4.261,3.922,19,4.0684,0.057,0,inactive
e4236,10.993,2,0,3,3.412,3.375,11.2679,4.0967,0.066,6,inactive
e4237,16.787,10,8,13,3.729,3.281,17,3.1555,0.053,0,inactive
e4238,4.41,0,0,4,2.55,2.322,9,3.2853,0.051,0,inactive
e4239,3.577,4,0,6,3.35,2.914,9.7062,3.3664,0.073,6,inactive
e4240,7.982,0,0,1,3.447,2.419,8,4.5342,0.042,0,inactive
e4241,5.657,1,0,4,3.36,2.914,10,3.3132,0.041,0,inactive
e4242,1.025,0,0,6,2.742,2.419,8.3809,2.3467,0.078,6,inactive
e4243,2.358,7,1,9,2.946,2.446,8.9537,3.0313,0.072,6,inactive
e4244,2.639,6,1,8,3.066,2.646,8.7761,2.8794,0.07,6,inactive
e4245,2.663,6,1,11,3.109,3.278,13.9763,2.9441,0.101,10,inactive
e4246,0,0,0,4,2.911,2.156,8.1463,2.5438,0.068,6,inactive
e4247,0,0,0,0,3.017,2.503,8,4.8013,0,0,inactive
e4248,0,1,0,3,3.572,2.948,8.2296,2.7589,0.042,5,inactive
e4249,6.147,3,0,13,2.752,1.53,13.8506,3.8792,0.112,6,inactive
e4250,6.484,7,10,15,2.288,2.156,10.3068,2.2986,0.088,12,inactive
e4252,0,3,0,5,3.35,1.561,8.4152,2.6712,0.06,6,inactive
e4253,6.47,9,4,21,3.335,3.17,19.5258,2.4672,0.126,14,inactive
e4254,6.294,2,3,7,3.639,2.931,9.9719,2.3937,0.091,11,inactive
e4255,0.979,0,0,0,3.374,1.75,7,5.7522,0.047,0,inactive
e4256,21.093,9,6,9,2.164,2.777,12,2.8155,0.054,0,inactive
e4257,1.698,1,0,5,3.261,2.732,9.8352,3.3286,0.086,6,inactive
e4258,0,7,0,5,2.873,2.503,9.2043,3.7461,0.054,6,inactive
e4259,6.333,0,0,6,2.262,2.55,10,3.2146,0.052,0,inactive
e4260,1.618,0,0,6,3.617,1.918,10.5148,3.4997,0.088,6,inactive
e4262,14.682,0,1,4,3.187,3.182,13,6.5468,0.064,0,inactive
e4263,18.763,6,24,21,2.061,2.295,11.0818,3.2594,0.113,18,inactive
e4264,2.205,6,1,8,3.622,2.646,9.2446,2.9646,0.082,6,inactive
e4265,6.98,0,3,5,3.042,2.845,10,4.2797,0.029,0,inactive
e4266,1.042,0,0,4,2.903,1.75,7,3.4111,0.047,0,inactive
e4267,56.255,3,0,3,2.322,2,7,2.8377,0.048,0,inactive
e4268,0.953,2,0,3,2.772,2.446,8.8592,4.5405,0.062,6,inactive
e4269,5.864,2,5,7,3.427,3.096,8.9146,2.4084,0.076,6,inactive
e4270,0.445,1,0,2,3.24,2.236,6,3.0866,0.044,0,inactive
e4271,0,0,0,0,2.107,1.392,8,7.4189,0,0,inactive
e4272,1.867,0,0,6,2.871,2.419,8.3809,2.3296,0.078,6,inactive
e4273,1.79,4,0,3,3.125,2.413,9.346,4.5914,0.066,6,inactive
e4274,13.108,14,8,19,3.324,3.107,12.095,3.1372,0.083,6,inactive
e4275,0.364,0,0,16,2.991,1.825,11.0475,3.0428,0.052,6,inactive
e4276,2.57,1,0,3,3.484,3.022,10.2866,4.5493,0.062,6,inactive
e4277,157.227,16,16,27,3.747,3.63,14.8308,2.465,0.12,21,inactive
e4278,0,0,0,3,2.558,1.906,7,3.9581,0,0,inactive
e4279,9.226,6,3,11,3.664,3.774,11.2163,2.893,0.074,6,inactive
e4280,18.873,0,0,12,2.746,2.25,15,4.2666,0.079,0,inactive
e4281,2.415,2,0,7,3.009,2.914,9.7732,3.467,0.078,6,inactive
e4282,16.24,1,6,7,3.484,2.948,17,3.6301,0.043,0,inactive
e4283,8.011,1,2,9,3.027,2.252,10.3193,3.165,0.101,6,inactive
e4285,4.776,0,0,2,3.53,2.322,9.405,3.6115,0.079,6,inactive
e4286,0,0,0,0,3.096,1.922,4,3.3748,0,0,inactive
e4287,13.532,0,3,3,2.884,2.237,12,4.2019,0.087,0,inactive
e4288,6.76,14,4,14,1.736,1.918,10.0432,1.7997,0.095,12,inactive
e4289,130.135,20,21,33,4.136,4.156,15.6839,2.5445,0.125,21,inactive
e4290,0.333,6,0,7,2.489,2.725,8.6229,2.5414,0.058,6,inactive
e4291,0,0,0,4,2.8,2.156,8.1463,2.4317,0.068,6,inactive
e4292,3.306,0,0,4,2.646,2.322,9,4.2894,0.052,0,inactive
e4293,0,2,0,5,3.093,3.17,8.9209,3.2952,0.063,6,inactive
e4294,14.731,5,2,5,2.478,2.281,8,2.7114,0.05,0,inactive
e4295,0.396,0,0,5,3.266,2.406,7,3.7021,0.016,0,inactive
e4296,6.358,0,1,7,3.782,3.022,11,4.3986,0.041,0,inactive
e4297,3.466,4,0,7,3.559,2.845,9.7236,3.237,0.078,6,inactive
e4298,0.896,1,0,5,3.453,2.197,8.4791,3.1052,0.066,6,inactive
e4299,0.614,3,0,7,3.25,2.914,9.3347,3.1114,0.071,6,inactive
e4300,11.759,3,0,3,2.322,2,7,2.7625,0.048,0,inactive
e4301,0,2,0,5,2.95,2.725,8.5992,3.1477,0.078,6,inactive
e4302,0,6,0,5,3.14,2.725,8.998,3.6401,0.071,6,inactive
e4303,2.741,3,0,5,3.69,2.845,9.7236,3.4117,0.078,6,inactive
e4304,4.063,0,0,2,3.726,2.948,8,3.3805,0.044,0,inactive
e4305,4.511,0,1,3,3.594,3.122,9,3.5223,0.048,0,inactive
e4306,10.669,4,3,8,2.734,2.777,12,2.8614,0.054,0,inactive
e4307,7.311,12,6,14,2.668,2.625,10.5098,2.4203,0.091,12,inactive
e4308,24.386,16,16,27,3.372,3.684,13.8515,2.2948,0.13,21,inactive
e4309,0,0,0,10,2.857,2.369,10.1624,2.8171,0.048,6,inactive
e4310,3.743,9,2,11,3.113,2.413,9.346,3.0413,0.066,6,inactive
e4311,2.937,2,0,7,3.461,1.971,9.1829,3.1813,0.083,6,inactive
e2000,0,0,0,0,2.914,1,3,2.4456,0,0,inactive
e4313,0,0,0,1,3.393,1.561,8.4152,3.0867,0.06,6,inactive
e4314,3.25,10,0,14,2.952,2.918,13.748,2.796,0.102,10,inactive
e4315,13.951,4,3,8,3.605,3.093,13,3.9134,0.066,0,inactive
e4316,8.293,10,4,15,2.945,2.316,11.1734,3.2083,0.074,6,inactive
e4317,15.545,0,0,6,3.611,2.873,9.6171,2.6016,0.059,6,inactive
e4318,11.865,0,0,8,2.175,2.974,14,3.3702,0.055,0,inactive
e4319,5.548,0,0,3,3.55,2.906,12.6862,5.533,0.087,6,inactive
e4320,30.615,0,18,16,2.652,2.205,16,4.6656,0.115,0,inactive
e4321,19.015,7,10,19,3.065,3.471,11.0684,2.6059,0.095,12,inactive
e4322,12.616,0,0,10,3.256,3.14,10.752,2.6807,0.078,6,inactive
e4324,0,1,0,3,2.875,1.561,8.4152,2.5102,0.06,6,inactive
e4325,0,7,0,8,3.128,3.17,8.9209,3.1924,0.063,6,inactive
e4326,0,0,0,0,2.126,1.922,4,4.1856,0,0,inactive
e4327,3.055,0,0,4,2.642,0.971,9.6144,3.0818,0.076,6,inactive
e4328,0.763,3,0,5,2.89,2.197,8.4791,3.0396,0.066,6,inactive
e4329,0,0,0,2,3.107,2.236,7.8978,2.5495,0.062,6,inactive
e4330,14.427,0,3,3,2.897,2.396,11,7.3126,0.075,0,inactive
e4331,25.977,2,9,6,3.04,2.858,11.1792,4.7209,0.113,6,inactive
e4332,9.705,8,0,14,2.79,3,11.2487,2.5491,0.09,12,inactive
e4333,15.203,0,0,3,3.124,2.595,10,6.5021,0.05,0,inactive
e4334,4.415,0,2,1,2.725,2,7,4.8303,0.048,0,inactive
e4335,0,9,3,9,2.585,1.922,11.9846,3.72,0.1,6,inactive
e4336,5.472,0,0,1,2.725,2,7,4.5449,0.048,0,inactive
e4337,6.287,8,8,10,1.97,2.162,9.8602,2.9708,0.09,12,inactive
e4338,0,0,0,0,2.419,0.811,7,9.6075,0,0,inactive
e4339,0,0,0,6,2.905,2.197,8.4791,3.0956,0.066,6,inactive
e4340,3.868,1,1,6,3.584,2.914,9.6173,3.1091,0.085,6,inactive
e4341,1.338,2,0,4,3.684,3.17,8.1303,3.1065,0.063,5,inactive
e4342,2.513,0,0,2,3.102,2.725,8,3.5695,0.053,0,inactive
e4343,7.781,5,2,8,3.538,3.022,9.9939,3.1841,0.077,6,inactive
e4344,6.497,4,6,10,2.469,2.896,10.0307,2.4194,0.092,12,inactive
e4345,7.525,4,0,9,3.118,1.959,9.6828,3.4813,0.076,6,inactive
e4346,30.762,0,3,3,3.384,2.788,13,6.8192,0.097,0,inactive
e4347,0,2,0,5,2.394,2.725,8.6229,2.5276,0.058,6,inactive
e4348,0,2,0,4,2.695,2.5,7,4.0479,0,0,inactive
e4349,0.937,1,0,5,3.346,3.236,11.4013,3.8276,0.091,6,inactive
e4350,46.131,17,17,39,4.837,5.181,14.0341,1.3578,0.107,32,inactive
e4351,24.812,2,2,16,4.615,3.882,12.9962,2.4518,0.082,11,inactive
e4352,25.836,7,4,13,2.833,2.113,22.2869,2.4098,0.062,16,inactive
e4353,1.954,3,0,5,3.203,2.732,10.2078,3.7969,0.058,6,inactive
e4354,20.584,5,3,8,3.732,3.722,11.0462,2.9323,0.084,11,inactive
e4355,42.138,14,9,23,3.255,2.946,15.4989,3.8478,0.109,6,inactive
e4356,9.345,0,0,5,3.733,2.873,12,3.7712,0.034,0,inactive
e4357,7.959,2,3,6,3.227,3.252,11,3.3566,0.061,0,inactive
e4358,13.011,1,2,11,3.968,3.735,12.6395,3.1594,0.083,6,inactive
e4359,5.862,4,0,10,3.387,3.418,8.8227,1.6743,0.066,10,inactive
e4360,5.01,5,0,7,3.266,2.355,10.4111,4.5484,0.082,6,inactive
e4361,21.406,7,8,19,4.265,4.107,13.1762,2.6459,0.094,11,inactive
e4362,32.865,2,12,8,3.902,4.096,15.4834,4.2267,0.085,6,inactive
e4363,22.449,0,2,13,3.865,3.698,16.6024,4.4324,0.117,6,inactive
e4364,38.358,13,10,23,4.743,4.522,10.3252,1.4165,0.081,19,inactive
e4365,22.847,2,3,5,3.728,3.852,12.6283,3.3947,0.089,6,inactive
e4366,19.468,2,8,15,4.278,3.95,13.3723,2.4433,0.093,12,inactive
e4367,4.382,4,1,10,3.327,3.085,10.0646,3.0686,0.073,6,inactive
e4368,1.311,13,0,13,2.209,1.895,9.7152,3.3105,0.065,6,inactive
e4369,21.365,18,12,48,3.57,3.795,29.4698,1.5385,0.136,30,inactive
e4370,8.735,6,5,8,2.881,2.418,11,3.3593,0.068,0,inactive
e4371,10.567,3,0,6,3.308,2.855,10.2031,3.5046,0.084,6,inactive
e4372,22.613,16,2,23,3.412,3.722,16.4402,3.1685,0.123,9,inactive
e4373,5.381,0,1,2,3.922,2.948,8,3.4752,0.044,0,inactive
e4374,13.965,2,2,9,4.25,3.616,12.4616,2.9366,0.078,6,inactive
e4375,12.053,4,1,5,2.961,2.689,11,3.5725,0.044,0,inactive
e4376,11.187,7,2,9,3.108,3.085,11,4.1285,0.05,0,inactive
e4377,4.684,0,0,4,3.096,2.585,11,3.9887,0.041,0,inactive
e4378,8.469,4,0,5,3.463,2.522,11,4.8528,0.046,0,inactive
e4379,28.146,6,0,15,3.008,3.309,16.435,4.6244,0.124,6,inactive
e4380,38.884,0,0,12,3.384,3.172,9.336,1.6472,0.067,9,inactive
e4381,9.603,2,2,9,4.078,3.284,10.8924,2.0696,0.081,12,inactive
e4382,6.453,30,0,30,3.362,3.507,15.5029,2.1692,0.109,10,inactive
e4383,28.98,12,17,32,4.129,4.393,13.1244,1.9437,0.093,18,inactive
e4384,0,4,0,5,3.455,2.322,9.8061,3.8166,0.063,6,inactive
e4385,1.828,2,0,5,3.184,3.239,10.1193,3.3259,0.067,6,inactive
e4386,6.252,5,0,5,3.572,3.022,9.9939,3.3319,0.077,6,inactive
e4387,17.106,2,5,12,4.28,3.787,12.1757,2.5738,0.09,11,inactive
e4388,25.67,9,1,16,4.284,4.392,13.5169,2.6429,0.081,6,inactive
e4389,20.184,10,0,11,3.924,3.461,12.7266,4.0605,0.074,6,inactive
e4390,3.9,3,0,5,3.749,2.355,10.4111,4.5978,0.082,6,inactive
e4391,10.039,1,0,4,4.057,3.182,13,6.0834,0.039,0,inactive
e4392,5.642,12,0,14,2.918,2.236,10.3006,2.4446,0.095,12,inactive
e4393,16.766,14,11,14,1.675,3.146,16,2.8463,0.056,0,inactive
e4394,10.179,12,13,23,3.517,3.88,14.262,2.1047,0.104,16,inactive
e4395,2.318,7,0,11,3.106,2.55,9.7963,2.6397,0.059,6,inactive
e4396,1.5,2,0,9,3.432,3.278,14.3087,3.0532,0.094,10,inactive
e1114,0.458,2,0,3,2.727,2.156,8.1463,3.0087,0.068,6,inactive
e4398,0.942,14,0,16,3.765,3.022,10.856,2.9277,0.082,6,inactive
e4399,1.864,8,0,10,3.516,2.646,9.2446,2.8579,0.082,6,inactive
e4400,6.614,16,1,20,3.703,3.379,11.617,2.5031,0.091,11,inactive
e4401,3.051,0,0,22,2.039,3.406,30.0114,3.1309,0.114,14,inactive
e4402,4.246,1,0,4,3.573,2.922,9,3.5921,0.056,0,inactive
e4403,3.619,1,0,7,2.646,2.322,9.4292,3.3435,0.077,6,inactive
e4404,5.252,8,5,8,3.295,2.722,9,3.7353,0.039,0,inactive
e4405,5.535,31,2,31,3.829,3.457,15.7138,2.1068,0.114,10,inactive
e4406,4.716,31,0,31,3.548,3.64,16.3966,2.0972,0.113,9,inactive
e4407,4.96,4,0,9,3.816,3.459,9.8575,3.2288,0.086,6,inactive
e4408,1.058,0,0,4,3.14,2.197,8.4791,3.1865,0.066,6,inactive
e4409,7.973,1,4,5,3.201,3.278,10,3.7096,0.044,0,inactive
e4410,3.351,2,0,8,1.686,0.971,9.6144,3.4977,0.076,6,inactive
e4411,1.834,1,0,6,2.391,2.725,8.998,3.3901,0.071,6,inactive
e2393,26.097,2,2,17,4.34,4.012,14.4713,2.3744,0.084,12,inactive
e4415,2.941,9,0,11,3.431,2.845,9.0737,2.6976,0.077,6,inactive
e4416,6.416,5,1,10,3.657,3.182,10.1236,2.6913,0.073,6,inactive
e4417,7.137,3,6,7,3.352,2.815,9.7368,2.7341,0.078,6,inactive
e4418,3.77,7,0,8,3.137,2.914,8.9537,2.4991,0.078,6,inactive
e4419,2.364,7,0,9,3.384,1.371,8.9464,2.9203,0.077,6,inactive
e4420,4.694,2,0,8,3.209,3.252,10.3619,3.3413,0.087,6,inactive
e4421,14.711,11,5,16,3.471,3.457,12.0002,2.7237,0.101,6,inactive
e4422,6.804,7,1,10,3.528,3.027,9.623,2.4287,0.07,6,inactive
e4423,12.508,10,8,20,3.06,3.09,11.2645,2.308,0.121,17,inactive
e4424,22.57,9,24,21,2.457,2.401,10.6571,1.8463,0.093,18,inactive
e4425,1.864,7,0,9,3.318,2.646,8.7761,2.7923,0.07,6,inactive
e4427,0,5,0,9,3.69,2.122,9.561,2.7462,0.053,6,inactive
e4428,4.978,6,3,9,3.344,2.845,9.0737,2.7138,0.077,6,inactive
e4429,8.303,5,4,10,3.426,3.181,9.7673,2.8403,0.075,6,inactive
e4430,2.699,1,0,7,2.746,1.971,9.1829,3.2194,0.083,6,inactive
e4431,1.774,1,0,3,3.308,2.25,7,3.5745,0.032,0,inactive
e4432,0,2,0,2,2.363,1.792,5,3.3032,0,0,inactive
e4434,3.706,0,0,0,3.146,2.725,8,4.2314,0.043,0,inactive
e4435,24.268,8,5,11,2.99,3.384,19,3.3824,0.051,0,inactive
e4436,4.194,10,2,11,3.496,2.732,9.4365,2.4535,0.071,6,inactive
e4437,0,0,0,4,2.846,2.197,8.4791,3.2567,0.066,6,inactive
e4438,31.311,4,7,20,4.698,3.941,15.6344,2.771,0.082,12,inactive
e4439,11.545,23,6,26,4.241,3.078,15.2573,2.3077,0.104,10,inactive
e4440,8.576,5,0,8,3.936,3.239,10.4358,3.1237,0.081,6,inactive
e4441,33.406,2,8,19,4.517,4.437,16.4157,3.3962,0.099,6,inactive
e4442,14.974,5,5,10,3.419,3.374,14,3.9009,0.067,0,inactive
e4444,4.56,3,0,4,3.327,1.837,8,3.0747,0.038,0,inactive
e4445,10.364,26,7,26,4.112,3.774,14.9481,2.2366,0.096,10,inactive
e4446,14.862,3,0,8,4.042,3.735,11.9002,2.8575,0.079,6,inactive
e4447,59.424,26,6,44,4.055,4.166,17.9842,1.7092,0.083,12,inactive
e4448,32.78,11,7,23,4.756,4.736,12.9197,2.2046,0.083,17,inactive
e4449,7.991,1,0,6,4.054,2.896,11.3919,3.3116,0.102,6,inactive
e4450,68.584,18,36,43,4.717,4.851,14.4383,1.975,0.11,23,inactive
e4451,0.762,4,0,9,3.846,3.393,16.6571,3.1456,0.107,12,inactive
e4452,11.886,2,0,9,3.935,3.078,11.0538,2.5187,0.091,11,inactive
e4453,32.615,0,0,0,3.056,2.336,16,6.855,0.093,0,inactive
e4454,29.91,9,6,17,3.419,3.547,25,3.5793,0.054,0,inactive
e4457,5.729,3,0,4,2.845,0.971,9.188,3.709,0.094,6,inactive
e4458,10.238,0,0,7,4.367,3.855,14.245,3.0041,0.106,15,inactive
e4459,0,0,0,0,1.571,0.811,3,5.3712,0,0,inactive
e4460,7.414,2,2,5,3.289,3.096,10,3.2226,0.046,0,inactive
e4461,7.3,7,2,10,3.839,3.236,9.9322,2.4883,0.063,6,inactive
e4462,8.982,2,3,6,3.227,3.085,11,3.2924,0.049,0,inactive
e4463,7.54,5,2,7,3.468,3.085,11,3.3771,0.047,0,inactive
e4464,1.577,4,0,9,3.287,2.482,12.6245,2.9432,0.102,9,inactive
e4465,14.808,3,0,13,3.03,3.948,13.4504,3.5867,0.094,6,inactive
e4466,10.014,4,2,7,3.153,2.777,12,2.9709,0.054,0,inactive
e4468,7.67,5,2,9,3.023,2.459,9.2479,2.1566,0.066,6,inactive
e4469,3.044,8,0,9,3.111,2.446,8.9537,2.2914,0.072,6,inactive
e4470,8.945,0,1,8,3.529,3.547,9.4347,2.7313,0.069,5,inactive
e4471,11.131,11,7,14,3.644,2.753,10.1803,2.8347,0.084,6,inactive
e4472,8.476,5,2,7,3.547,2.664,8.9988,3.0422,0.076,5,inactive
e4473,7.673,4,3,10,3.114,3.585,11.1304,2.4195,0.084,7,inactive
e4474,14.779,19,9,21,4.223,3.617,12.8086,2.6853,0.072,6,inactive
e4475,24.251,13,13,15,1.931,3.125,20.3442,2.1344,0.063,15,inactive
e2225,0,0,0,2,3.875,3.085,13.2525,2.6284,0.102,9,inactive
e4477,17.519,2,1,9,3.606,3.057,11.1599,2.9285,0.055,6,inactive
e4478,0,2,0,3,3.468,3.122,12.7302,3.1935,0.087,9,inactive
e4479,7.407,3,4,13,3.223,2.664,13.9386,2.7069,0.103,9,inactive
e4480,5.36,5,2,6,3.277,2.322,9,3.0755,0.051,0,inactive
e4481,0,0,0,2,2.74,1.379,6,3.8618,0,0,inactive
e4482,18.197,8,7,15,2.981,3.614,17,3.3449,0.049,0,inactive
e4483,7.799,0,4,1,2.948,1.918,8.4228,4.2047,0.052,10,inactive
e4484,17.381,0,0,7,3.631,2.953,15,5.2765,0.081,0,inactive
e4485,0.444,1,0,3,3.24,3.122,13.0474,3.229,0.086,9,inactive
e4486,0,4,0,5,3.078,2,8.5279,3.3943,0.057,6,inactive
e4487,11.532,0,4,8,2.586,2.162,9.8602,1.8719,0.09,12,inactive
e4488,10.694,14,3,18,3.351,3.722,10.5133,1.8748,0.079,12,inactive
e4489,3.418,1,1,4,3.684,2.522,7.8557,3.2854,0.058,5,inactive
e4490,12.595,0,2,5,4.203,3.64,14,4.3437,0.039,0,inactive
e4491,16.338,6,8,11,3.999,3.75,15,3.6738,0.048,0,inactive
e4492,32.507,6,8,20,4.318,3.88,12.1644,2.8023,0.096,11,inactive
e4493,11.002,9,6,10,2.878,2.807,13,2.9283,0.054,0,inactive
e4494,14.842,7,9,12,3.452,3.735,16,4.1922,0.044,0,inactive
e4495,9.85,5,1,11,4.012,3.379,10.9151,2.8564,0.084,6,inactive
e4496,2.395,7,0,8,3.004,2.722,8.6344,2.517,0.083,6,inactive
e4497,10.457,6,5,11,3.836,3.19,10.3535,2.4369,0.058,6,inactive
e4498,7.533,0,0,5,3.052,3.278,10,3.563,0.062,0,inactive
e4499,0,1,0,4,3.175,2.281,8.7209,3.011,0.054,5,inactive
e4500,17.013,5,4,10,4.067,3.64,10.3588,3.407,0.072,5,inactive
e4501,0.301,5,0,10,3.052,1.522,14.0354,2.9539,0.095,10,inactive
e4502,9.41,3,6,9,3.578,3.093,9.9961,2.5258,0.066,6,inactive
e4503,21.305,12,10,15,2.597,3.722,19,3.056,0.054,0,inactive
e4504,3.047,7,0,11,3.939,3.278,13.9763,2.5005,0.101,10,inactive
e4505,0,0,0,3,2.055,1,11.1581,4.3507,0.069,6,inactive
e2586,0,2,0,5,3.382,3.189,13.6279,3.7584,0.099,9,inactive
e4507,6.474,4,1,6,2.937,2.322,9,2.6965,0.051,0,inactive
e4508,0.941,5,0,7,2.855,2.197,8.4791,2.2676,0.066,6,inactive
e4509,297.494,4,6,15,4.24,4.176,12.9208,2.5707,0.085,12,inactive
e4510,8.193,2,4,7,3.753,3.379,10.7365,2.9163,0.077,6,inactive
e4511,4.264,14,4,14,3.456,1.918,10.0432,2.1466,0.095,12,inactive
e4512,3.343,3,1,4,2.855,2.25,7,2.7652,0.043,0,inactive
e4513,0,1,0,1,3.128,0.918,5,3.4654,0,0,inactive
e4514,0,1,0,5,2.873,2.446,9.7043,3.5795,0.059,6,inactive
e4515,8.286,2,2,3,3.311,3.24,10.2355,2.7777,0.089,12,inactive
e4516,0,9,0,14,3.56,3.278,10.4018,3.0294,0.053,6,inactive
e4517,11.447,7,4,12,3.819,2.953,10.7103,2.2411,0.069,6,inactive
e4518,9.964,4,3,7,3.233,3.239,12,3.192,0.048,0,inactive
e4519,2.843,7,2,11,3.926,3.278,9.8364,2.5375,0.067,6,inactive
e4520,0,2,0,5,3.366,3.35,14.2236,4.4748,0.09,6,inactive
e4521,24.394,14,14,16,2.724,3.264,21.447,2.1934,0.063,16,inactive
e4522,4.644,7,2,9,3.129,2.664,9.0561,2.6951,0.071,6,inactive
e4523,1.333,0,0,3,2.985,2.156,8.1463,3.8553,0.068,6,inactive
e4524,3.356,2,0,8,3.607,3.022,9.5792,2.8542,0.086,6,inactive
e4525,10.602,5,3,8,2.946,2.931,12,3.0244,0.05,0,inactive
e4526,7.522,6,3,7,3.115,2.55,10,2.7609,0.052,0,inactive
e4527,17.635,5,4,10,3.552,3.323,14,3.7747,0.049,0,inactive
e4528,0,0,0,2,3.182,2.25,8.1297,2.9363,0.041,5,inactive
e4529,14.32,1,5,10,4.006,3.75,12.0855,3.3231,0.089,6,inactive
e4530,13.777,26,3,32,3.482,3.684,18.5419,2.0384,0.105,13,inactive
e4531,10.017,6,4,9,3.493,3.547,12,3.7732,0.052,0,inactive
e4532,3.862,4,1,5,2.721,2.281,8,2.6944,0.05,0,inactive
e4534,2.321,2,0,3,3.337,1.95,6,3.1709,0.043,0,inactive
e4535,61.915,36,19,51,4.408,4.923,20.9415,1.5156,0.114,17,inactive
e4536,2.755,11,2,11,3.69,2.446,8.9537,2.5208,0.072,6,inactive
e4537,3.619,1,0,7,3.509,2.322,9.405,3.3145,0.079,6,inactive
e4538,2.883,6,1,8,3.607,2.646,9.2446,2.8637,0.082,6,inactive
e4539,17.19,7,9,12,3.943,3.735,16,3.9138,0.044,0,inactive
e4540,7.171,2,4,9,3.896,3.093,10.2929,2.7462,0.074,6,inactive
e4541,27.227,6,7,13,2.78,3.281,22.9675,2.2533,0.063,17,inactive
e4542,8.467,7,3,10,3.668,3.006,10.3615,2.5797,0.077,6,inactive
e4543,7.34,2,3,5,3.726,2.918,11,3.8465,0.043,0,inactive
e4544,7.962,5,2,7,3.873,3.085,11,3.2952,0.047,0,inactive
e4545,16.405,7,7,11,3.475,3.852,16,3.2328,0.058,0,inactive
e4546,5.887,9,0,13,3.208,2.855,10.5707,3.312,0.069,6,inactive
e4548,12.224,3,1,8,3.936,3.64,11.6987,3.5712,0.095,6,inactive
e4549,0,2,0,4,2.8,2.281,8.7209,2.835,0.054,5,inactive
e4550,1.774,1,0,3,2.419,2,7,3.736,0.015,0,inactive
e4551,3.199,2,0,6,2.746,2.922,8.7974,3.7561,0.07,5,inactive
e4552,10.643,7,5,12,3.903,3.039,13,4.0441,0.037,0,inactive
e4553,4.446,3,1,5,3.304,3.122,8.1801,2.2761,0.075,5,inactive
e4554,6.544,4,3,8,3.661,3.418,9.649,2.4138,0.077,6,inactive
e4555,8.314,10,1,14,3.454,2.95,10.9754,2.4286,0.115,6,inactive
e4556,12.149,6,4,9,2.853,2.95,13,3.0146,0.051,0,inactive
e4557,9.286,3,4,7,3.76,3.547,12,3.8718,0.044,0,inactive
e4558,11.728,4,3,8,3.101,3.522,13,3.3293,0.057,0,inactive
e4559,7.879,7,2,13,3.601,2.522,10.4576,3.2487,0.09,6,inactive
e4560,14.945,6,4,10,2.955,3.125,15,3.3073,0.056,0,inactive
e4561,6.829,5,2,11,3.556,3.022,10.2866,2.7302,0.062,6,inactive
e4562,2.101,9,0,11,3.118,2.914,9.3347,2.9469,0.071,6,inactive
e4563,0,0,0,12,1.571,1.5,10.7954,4.9263,0.045,6,inactive
e4564,8.36,5,2,7,3.657,3.085,11,3.2855,0.047,0,inactive
e4565,0.896,0,0,3,3.109,3.156,15,6.1895,0.045,0,inactive
e4566,6.875,7,1,10,3.676,3.085,9.5701,2.3095,0.066,6,inactive
e4567,10.602,5,3,8,3.114,3.393,12,3.1468,0.05,0,inactive
e4568,15.874,7,8,12,3.939,3.64,14,4.5637,0.058,0,inactive
e4569,1.133,0,0,4,3.41,2.725,8.5992,3.7188,0.078,6,inactive
e4570,0.901,1,0,7,2.922,1.522,14.0354,2.5282,0.095,10,inactive
e4571,10.661,6,5,10,3.424,3.057,10.716,3.4446,0.101,6,inactive
e4572,10.536,3,4,7,3.194,3.547,12,3.5463,0.044,0,inactive
e4573,0,1,0,2,3.323,1.95,7.5531,2.6996,0.029,5,inactive
e4574,10.891,0,4,7,3.844,2.646,11.3013,3.1972,0.078,6,inactive
e4575,4.652,4,1,5,3.574,2.281,8,2.8546,0.05,0,inactive
e4576,3.315,0,2,6,3.522,1.823,8.5217,2.3373,0.056,10,inactive
e4577,29.793,9,8,17,3.027,4.47,25,3.5166,0.058,0,inactive
e4578,8.697,5,4,10,3.736,3.039,9.9529,2.3688,0.064,6,inactive
e4579,1.076,0,0,2,3.455,2,7,3.5204,0.048,0,inactive
e4580,4.872,16,6,16,2.642,2.873,10.1507,2.4239,0.095,12,inactive
e4581,2.372,2,0,5,3.203,2.948,8.7559,3.4333,0.074,6,inactive
