Id,Frequency of C - C at topological distance 3,Moriguchi octanol-water partition coeff. (logP),squared Moriguchi octanol-water partition coeff. (logP^2),molecular multiple path count of order 9,path/walk 3 - Randic shape index,largest eigenvalue n. 2 of Burden matrix weighted by mass,normalized leading eigenvalue from augmented edge adjacency mat. weighted by dipole moment,Balaban V index,all-path Wiener index,first Zagreb index by Madan vertex degrees,BindingClass
e4484,7,-0.165,0.027,0,0.275,3.45,0.279,0.842,441,90.156,inactive
e4486,5,2.876,8.272,0,0.319,3.313,0.48,0.633,182,48.811,inactive
e4487,8,2.319,5.378,2.833,0.297,3.613,0.216,0.328,1164,66.219,inactive
e4488,18,4.079,16.638,5.624,0.292,3.832,0.17,0.217,3090,97.867,inactive
e4489,4,0.318,0.101,0,0.264,3.691,0.467,0.449,294,73.039,inactive
e4490,5,-0.527,0.278,1.386,0.313,3.538,0.275,0.712,414,77.906,inactive
e4491,11,3.681,13.55,2.565,0.252,3.586,0.245,0.555,586,69.867,inactive
e4492,20,2.113,4.466,5.946,0.363,3.81,0.171,0.358,2736,124.041,inactive
e4493,10,4.398,19.345,2.565,0.235,3.561,0.307,0.478,455,50.694,inactive
e4494,12,3.75,14.063,3.434,0.281,3.642,0.23,0.567,678,75.867,inactive
e4496,8,2.152,4.629,3.446,0.277,3.414,0.296,0.451,330,43.439,inactive
e4497,11,3.23,10.436,4.168,0.312,3.647,0.252,0.359,887,71.867,inactive
e4498,5,-0.584,0.341,0.693,0.248,3.351,0.286,0.614,200,49.3,inactive
e4499,4,0.038,0.001,0,0.372,3.062,0.447,0.671,220,52.636,inactive
e4500,10,2.113,4.465,3.641,0.333,3.664,0.31,0.436,772,99.27,inactive
e4501,10,2.066,4.267,6.136,0.326,3.318,0.26,0.457,751,51.388,inactive
e4502,9,2.959,8.753,4.251,0.269,3.615,0.264,0.377,742,67.867,inactive
e4503,15,5.687,32.341,2.565,0.25,3.606,0.194,0.437,1285,81.867,inactive
e4504,11,2.421,5.863,4.514,0.325,3.392,0.258,0.431,942,57.721,inactive
e4505,3,4.634,21.476,0,0.403,3.871,0.314,0.605,486,145.025,inactive
e2586,5,0.17,0.029,5.29,0.358,3.684,0.364,0.476,1052,111.123,inactive
e4507,6,3.503,12.271,0.693,0.229,3.424,0.219,0.552,165,35.055,inactive
e4508,7,1.882,3.541,0,0.303,3.279,0.318,0.558,239,42.104,inactive
e4510,7,2.889,8.345,3.785,0.303,3.537,0.263,0.435,735,71.971,inactive
e4511,14,3.652,13.34,4.737,0.313,3.611,0.238,0.373,961,58,inactive
e4512,4,1.94,3.765,0,0.212,3.322,0.356,0.68,79,30.104,inactive
e4513,1,-0.226,0.051,0,0.267,2.918,0.742,1.088,29,26.207,inactive
e4514,5,2.638,6.961,0,0.353,3.143,0.41,0.587,320,54.356,inactive
e4515,3,2.214,4.902,4.616,0.3,3.756,0.206,0.31,1652,114.377,inactive
e4516,14,2.25,5.062,0,0.357,3.221,0.337,0.607,395,55.439,inactive
e4517,12,3.494,12.208,4.124,0.274,3.623,0.23,0.322,1090,73.867,inactive
e4518,7,3.777,14.263,1.946,0.256,3.533,0.297,0.526,346,53.867,inactive
e4519,11,2.357,5.558,0,0.326,3.398,0.295,0.544,399,54.104,inactive
e4520,5,3.876,15.026,0,0.348,3.712,0.249,0.54,1336,152.409,binder
e4521,16,3.863,14.926,3.466,0.26,3.579,0.213,0.345,2191,72.104,inactive
e4522,9,2.545,6.478,0,0.245,3.495,0.309,0.487,388,54.768,inactive
e4523,3,-0.145,0.021,0,0.301,3.419,0.541,0.573,184,56.607,inactive
e4524,8,1.515,2.295,3.804,0.3,3.35,0.257,0.419,536,59.417,inactive
e4525,8,3.884,15.086,1.792,0.226,3.508,0.302,0.51,354,53.867,inactive
e4526,7,2.749,7.559,1.386,0.231,3.472,0.203,0.528,220,39.439,inactive
e4527,10,2.156,4.65,1.946,0.265,3.552,0.238,0.637,444,72.746,inactive
e4528,2,-1.152,1.326,0,0.354,2.996,0.5,0.699,164,45.75,inactive
e4529,10,2.033,4.133,4.486,0.336,3.577,0.238,0.441,1074,84.85,inactive
e4531,9,2.768,7.661,2.833,0.238,3.522,0.254,0.582,324,54.539,inactive
e4532,5,3.041,9.247,0,0.226,3.407,0.505,0.58,120,30.694,inactive
e4535,51,2.459,6.045,5.805,0.361,3.795,0.106,0.2,51563,198.674,inactive
e4536,11,3.267,10.673,0,0.307,3.376,0.297,0.525,314,46,inactive
e4537,7,1.58,2.496,0,0.308,3.119,0.301,0.552,320,50.982,inactive
e4538,8,2.51,6.299,2.151,0.314,3.325,0.303,0.524,327,46.104,inactive
e4539,12,3.84,14.749,2.773,0.281,3.643,0.23,0.567,678,75.867,inactive
e4540,9,2.11,4.451,4.427,0.31,3.531,0.263,0.385,788,70.746,inactive
e4541,13,2.817,7.935,3.091,0.259,3.559,0.205,0.337,2617,82.746,inactive
e4542,10,3.145,9.888,4.969,0.27,3.595,0.238,0.354,893,71.867,inactive
e4543,5,2.476,6.133,2.197,0.27,3.541,0.343,0.596,256,51.867,inactive
e4544,7,2.573,6.621,2.197,0.256,3.486,0.335,0.551,270,49.203,inactive
e4545,11,3.937,15.502,2.398,0.247,3.571,0.23,0.484,766,69.867,inactive
e4546,13,3.105,9.639,0,0.335,3.439,0.302,0.571,480,62.104,inactive
e4548,8,2.589,6.702,3.446,0.313,3.691,0.252,0.462,909,94.325,inactive
e4549,4,0.415,0.172,0,0.372,3.089,0.446,0.671,220,48.207,inactive
e4551,6,0.586,0.344,0,0.331,3.304,0.359,0.591,288,78.337,inactive
e4552,12,3.049,9.296,1.946,0.26,3.568,0.29,0.673,357,67.196,inactive
e4553,5,1.668,2.782,0,0.285,3.414,0.373,0.465,307,50.532,inactive
e4554,8,2.352,5.534,3.045,0.278,3.489,0.302,0.412,536,58.532,inactive
e4555,14,2.861,8.186,2.773,0.356,3.425,0.26,0.447,1306,86.532,inactive
e4556,9,4.165,17.349,1.946,0.228,3.526,0.279,0.492,444,57.867,inactive
e4557,7,2.768,7.661,2.398,0.288,3.56,0.306,0.597,318,55.867,inactive
e4558,8,3.253,10.583,1.609,0.246,3.532,0.283,0.538,420,57.867,inactive
e4559,13,3.105,9.639,2.784,0.334,3.359,0.271,0.532,504,58.879,inactive
e4560,10,4.701,22.095,1.946,0.247,3.553,0.245,0.506,631,65.867,inactive
e4561,11,2.357,5.558,0,0.315,3.615,0.367,0.55,480,78.256,inactive
e4562,11,2.723,7.414,0,0.322,3.398,0.369,0.487,407,50.694,inactive
e4563,12,3.216,10.343,0,0.271,3.524,0.482,0.619,462,179.651,inactive
e4564,7,2.573,6.621,2.197,0.256,3.493,0.323,0.551,270,49.203,inactive
e4565,3,4.621,21.353,0,0.39,3.87,0.326,1.014,388,260.796,inactive
e4566,10,2.678,7.169,3.841,0.261,3.528,0.279,0.359,649,61.867,inactive
e4567,8,3.884,15.086,1.792,0.25,3.508,0.307,0.542,340,53.867,inactive
e4568,12,3.321,11.028,1.609,0.289,3.555,0.277,0.717,414,71.196,inactive
e4569,4,0.233,0.054,0,0.308,3.488,0.481,0.54,247,62.94,inactive
e4570,7,0.652,0.425,4.375,0.326,3.333,0.28,0.457,751,53.441,inactive
e4571,10,3.23,10.436,3.841,0.291,3.793,0.265,0.493,733,159.655,inactive
e4572,7,2.972,8.834,1.386,0.288,3.531,0.315,0.597,318,55.867,inactive
e4573,2,-0.208,0.043,0,0.327,2.908,0.544,0.741,117,37.647,inactive
e4574,7,0.886,0.786,3.761,0.334,3.555,0.274,0.476,742,78.179,inactive
e4575,5,2.129,4.532,0,0.226,3.377,0.272,0.58,120,31.439,inactive
e4576,6,0.879,0.772,4.925,0.306,3.731,0.243,0.365,680,59.625,inactive
e4577,17,5.649,31.916,3.178,0.254,3.617,0.147,0.436,2657,113.735,inactive
e4578,10,2.959,8.753,4.057,0.281,3.586,0.263,0.354,768,65.867,inactive
e4579,2,2.539,6.446,0,0.223,3.802,0.584,0.617,84,53.016,inactive
e4580,16,4.148,17.204,5.932,0.316,3.675,0.206,0.354,1172,64,inactive
e4581,5,2.621,6.87,0,0.307,3.739,0.335,0.558,247,108.749,inactive
e4582,6,2.377,5.651,1.386,0.222,3.463,0.363,0.555,212,45.867,inactive
e4583,13,3.725,13.876,5.677,0.328,3.804,0.206,0.304,2132,92.636,inactive
e4584,10,4.437,19.687,2.197,0.231,3.624,0.286,0.464,667,83.37,inactive
e4586,15,3.902,15.226,3.091,0.259,3.574,0.205,0.337,2617,79.867,inactive
e4588,2,0.604,0.364,0,0.29,3.002,0.532,0.706,117,38.532,inactive
e4589,8,2.749,7.559,0,0.24,3.491,0.268,0.635,194,43.439,inactive
e4590,8,3.146,9.895,2.079,0.246,3.549,0.283,0.538,420,57.867,inactive
e4591,2,0.062,0.004,0,0.354,3.002,0.494,0.699,164,42.207,inactive
e4592,5,2.573,6.621,1.609,0.27,3.534,0.343,0.596,256,51.867,inactive
e4593,10,2.837,8.047,3.841,0.249,3.563,0.278,0.431,496,58.768,inactive
e4594,11,3.374,11.387,0,0.348,3.398,0.345,0.492,594,58,inactive
e4596,10,2.11,4.451,4.251,0.289,3.534,0.265,0.378,772,71.41,inactive
e4598,4,1.114,1.241,0,0.313,3.122,0.378,0.61,167,63.062,inactive
e4600,10,2.592,6.717,4.835,0.283,3.536,0.274,0.385,625,61.867,inactive
e4601,21,3.831,14.675,0,0.335,3.529,0.243,0.515,851,78.104,inactive
e4602,4,1.727,2.981,0,0.279,3.335,0.464,0.758,102,38.428,inactive
e4603,10,3.227,10.411,3.911,0.275,3.596,0.265,0.403,744,70.532,inactive
e4604,4,-1.054,1.111,0,0.286,3.178,0.395,0.767,102,38.51,inactive
e4606,9,2.873,8.252,4.505,0.315,3.652,0.263,0.39,728,67.867,inactive
e4607,9,2.865,8.206,1.609,0.258,3.539,0.307,0.629,306,57.203,inactive
e4610,13,1.388,1.927,3.446,0.307,3.483,0.222,0.445,700,67.293,inactive
e4611,11,3.118,9.72,3.596,0.268,3.577,0.222,0.413,601,60.104,inactive
e4612,11,1.58,2.496,4.826,0.302,3.549,0.238,0.327,1580,79.41,inactive
e4613,5,-0.46,0.212,0.693,0.325,3.48,0.297,0.738,338,68.917,inactive
e4614,7,0.27,0.073,2.565,0.273,3.707,0.208,0.349,747,112.972,inactive
e4615,1,-1.42,2.015,0,0.342,3.139,0.401,0.597,314,61.02,inactive
e4616,10,3.413,11.645,4.004,0.287,3.596,0.244,0.348,898,69.867,inactive
e4617,9,1.96,3.843,5.727,0.355,3.654,0.237,0.368,1624,85.153,inactive
e4619,9,0.248,0.061,5.469,0.3,3.632,0.208,0.302,2533,98.86,inactive
e4621,16,3.295,10.86,4.894,0.332,3.5,0.254,0.384,1392,68.104,inactive
e4622,9,3.146,9.895,2.079,0.228,3.531,0.279,0.492,444,57.867,inactive
e4623,18,4.155,17.26,5.305,0.292,3.829,0.17,0.217,3090,97.867,inactive
e4624,9,1.289,1.662,5.089,0.324,3.574,0.193,0.407,1711,102.365,inactive
e4625,32,4.116,16.94,4.304,0.386,3.62,0.205,0.366,4840,106.207,inactive
e4626,0,1.834,3.365,0,0.277,3.244,0.627,0.793,79,38.811,inactive
e4627,27,3.358,11.275,3.664,0.401,3.477,0.257,0.476,1775,88.104,inactive
e4628,10,3.418,11.679,2.485,0.258,3.566,0.263,0.567,484,65.867,inactive
e4629,9,2.086,4.353,3.841,0.333,3.387,0.284,0.487,624,66.746,inactive
e4631,8,1.783,3.179,0,0.336,3.355,0.304,0.464,506,62.082,inactive
e4632,11,0.882,0.778,5.152,0.32,3.509,0.264,0.394,1501,75.19,inactive
e4633,6,1.58,2.496,0,0.292,3.279,0.291,0.485,327,49.647,inactive
e4634,11,3.145,9.888,4.328,0.312,3.669,0.245,0.359,887,71.867,inactive
e4635,16,4.243,18.001,3.892,0.244,3.63,0.202,0.523,976,83.867,inactive
e4636,37,4.757,22.63,6.901,0.37,3.895,0.127,0.278,8410,210.616,inactive
e4637,4,-0.035,0.001,0,0.284,3.616,0.369,0.507,250,50.579,inactive
e4638,7,2.275,5.174,1.609,0.25,3.47,0.278,0.569,265,51.307,inactive
e4639,8,2.573,6.621,0,0.228,3.525,0.328,0.638,244,52.428,inactive
e4640,12,2.577,6.641,4.808,0.295,3.575,0.238,0.472,1031,89.624,inactive
e4642,0,-0.396,0.157,0,0.294,4.183,0.339,0.897,156,139.155,inactive
e4643,7,2.972,8.834,1.386,0.246,3.504,0.307,0.561,334,53.867,inactive
e4644,6,1.668,2.782,0,0.29,3.359,0.371,0.502,327,50.532,inactive
e4645,7,2.446,5.983,0,0.222,3.416,0.349,0.792,131,43.439,inactive
e4646,10,3.145,9.888,4.702,0.296,3.628,0.252,0.34,913,71.867,inactive
e4647,9,3.141,9.864,4.15,0.282,3.602,0.261,0.386,728,67.867,inactive
e4648,11,2.362,5.579,3.446,0.345,3.473,0.258,0.476,557,63.978,inactive
e4649,8,2.476,6.133,0,0.228,3.534,0.317,0.638,244,52.428,inactive
e4650,2,0.833,0.694,0,0.327,3.224,0.549,0.741,117,48.354,inactive
e4651,5,2.021,4.086,0,0.258,3.397,0.437,0.667,110,34.104,inactive
e4652,15,2.941,8.652,6.516,0.332,3.518,0.22,0.384,1392,67.721,inactive
e4654,32,5.111,26.122,6.928,0.337,3.812,0.128,0.257,7434,147.064,inactive
e4655,9,2.87,8.237,3.841,0.301,3.439,0.343,0.484,618,79.711,inactive
e4656,4,1.178,1.387,1.099,0.262,3.924,0.241,0.737,408,122.983,inactive
e4657,10,2.51,6.299,0,0.342,3.141,0.319,0.597,314,50.104,inactive
e4658,5,2.021,4.086,0,0.252,3.367,0.438,0.693,108,34.104,inactive
e4659,8,2.11,4.451,3.933,0.288,3.57,0.263,0.344,780,69.41,inactive
e4660,6,0.934,0.872,4.038,0.292,3.471,0.303,0.408,510,60.17,inactive
e4661,11,1.942,3.77,2.944,0.282,3.439,0.197,0.375,826,65.757,inactive
e4662,12,3.584,12.848,2.197,0.295,3.58,0.262,0.722,489,77.196,inactive
e4663,10,2.2,4.842,1.802,0.327,3.361,0.262,0.485,521,58.982,inactive
e4664,4,1.619,2.621,0,0.204,3.399,0.454,0.678,108,39.867,inactive
e4665,14,2.93,8.585,2.833,0.329,3.582,0.269,0.379,1172,66.104,inactive
e4668,5,0.958,0.917,0,0.296,3.199,0.323,0.541,271,43.019,inactive
e4669,1,-0.329,0.108,0,0.312,3.229,0.468,0.816,98,45.108,inactive
e4671,10,5.668,32.124,1.609,0.234,3.526,0.162,0.492,364,46,inactive
e4673,3,0.291,0.085,0,0.317,3.693,0.47,0.578,383,96.273,inactive
e4675,3,4.926,24.263,0,0.378,3.744,0.334,0.6,395,131.597,inactive
e4676,11,1.656,2.743,3.726,0.306,3.558,0.225,0.458,700,82.813,inactive
e4677,0,-0.521,0.272,0,0.271,3.818,0.297,0.619,462,163.738,inactive
e4679,4,1.121,1.257,1.946,0.278,3.512,0.352,0.565,328,79.348,inactive
e4680,11,5.931,35.181,1.792,0.235,3.543,0.15,0.478,455,50,inactive
e4681,11,2.768,7.661,0,0.284,3.528,0.31,0.717,282,59.867,inactive
e4682,6,2.659,7.073,0,0.26,3.566,0.425,0.675,237,55.828,inactive
e4683,7,2.681,7.186,2.079,0.249,3.623,0.323,0.546,336,65.338,inactive
e4687,11,4.701,22.095,2.197,0.231,3.554,0.242,0.464,667,65.867,inactive
e4688,16,4.519,20.418,2.944,0.255,3.618,0.153,0.436,2376,109.735,inactive
e4690,5,1.629,2.655,0,0.264,3.686,0.441,0.449,294,69.825,inactive
e4691,13,5.206,27.103,2.398,0.25,3.59,0.217,0.457,930,73.867,inactive
e4692,6,1.198,1.435,3.841,0.263,3.461,0.328,0.431,412,54.149,inactive
e4694,3,1.211,1.466,0,0.319,3.684,0.452,0.557,230,81.427,inactive
e4695,9,1.477,2.181,2.197,0.3,3.4,0.227,0.419,536,56.318,inactive
e4696,9,5.396,29.116,1.386,0.232,3.505,0.176,0.509,286,42,inactive
e4698,6,-0.729,0.532,0,0.267,3.35,0.404,0.703,184,45.654,inactive
e4699,11,1.549,2.399,4.29,0.353,3.719,0.23,0.324,1944,95.495,inactive
e4700,14,3.84,14.749,2.197,0.269,3.591,0.242,0.694,592,81.196,inactive
e4702,17,5.431,29.492,3.178,0.259,3.628,0.155,0.478,2228,112.399,inactive
e4703,6,2.446,5.983,1.099,0.229,3.432,0.242,0.552,165,35.439,inactive
e4704,7,1.882,3.541,0,0.29,3.355,0.459,0.502,327,74.276,inactive
e4706,5,2.27,5.152,1.099,0.257,3.489,0.368,0.581,206,45.867,inactive
e4707,17,3.094,9.575,1.946,0.344,3.491,0.273,0.495,740,68.104,inactive
e4708,9,3.118,9.72,3.684,0.261,3.571,0.219,0.359,649,58.879,inactive
e4709,8,2.199,4.836,1.099,0.277,3.377,0.252,0.451,330,43.439,inactive
e4710,18,2.369,5.613,4.796,0.307,3.724,0.166,0.378,2307,121.075,inactive
e4711,5,0.415,0.172,0,0.345,3.124,0.438,0.622,243,46.207,inactive
e4712,15,2.93,8.585,1.946,0.298,3.528,0.281,0.494,546,64.104,inactive
e3278,5,1.7,2.89,0,0.303,3.225,0.397,0.558,239,44.428,inactive
e4714,10,3.05,9.304,5.901,0.306,3.764,0.285,0.302,1690,101.677,inactive
e4715,3,3.999,15.99,0,0.37,3.744,0.3,0.574,599,132.254,inactive
e4716,21,4.484,20.106,0,0.396,3.592,0.377,1.076,216,82.152,inactive
e4717,3,3.909,15.278,0,0.403,3.744,0.312,0.605,486,138.624,inactive
e4719,3,0.828,0.685,0,0.328,3.466,0.346,0.554,399,61.307,inactive
e4720,14,4.549,20.689,5.837,0.329,3.887,0.227,0.379,1172,129.871,inactive
e4724,12,3.017,9.102,6.998,0.339,3.674,0.226,0.385,2243,94.353,binder
e4729,11,2.25,5.062,0,0.326,3.378,0.335,0.544,399,54.104,inactive
e4731,7,3.437,11.81,0,0.333,3.315,0.345,0.582,247,55.519,inactive
e4732,4,0.27,0.073,2.197,0.236,3.691,0.206,0.262,862,88.843,inactive
e4733,3,1.438,2.067,0,0.358,3.508,0.291,0.79,319,80.821,inactive
e4736,0,2.081,4.332,0,0.2,3.555,0.62,0.853,20,37.232,inactive
e4741,41,5.75,33.064,7.143,0.349,3.875,0.137,0.225,12838,146.428,inactive
e4743,25,6.355,40.381,6.941,0.332,3.776,0.137,0.266,4027,141.893,inactive
e4744,12,-1.349,1.82,3.219,0.248,3.574,0.204,0.684,800,98.887,inactive
e4747,13,5.206,27.103,2.485,0.234,3.652,0.239,0.433,1124,95.37,inactive
e4748,2,0.028,0.001,0,0.323,4.298,0.385,0.694,286,152.715,inactive
e4749,21,4.579,20.97,6.329,0.319,3.907,0.146,0.197,10389,184.732,inactive
e4751,13,2.307,5.32,6.294,0.352,3.834,0.189,0.349,2900,122.52,inactive
e4752,8,4.236,17.942,4.508,0.326,4.105,0.225,0.355,1729,194.433,inactive
e4753,16,3.145,9.889,6.237,0.35,3.84,0.168,0.34,4924,169.908,inactive
e4755,64,0.189,0.036,7.452,0.405,3.98,0.079,0.171,667709,368.588,inactive
e4756,5,3.896,15.182,4.486,0.343,4.153,0.205,0.456,1167,188.3,inactive
e4759,3,-0.349,0.122,0,0.346,3.421,0.503,0.884,123,66.288,inactive
e4760,20,7.889,62.238,3.178,0.241,3.621,0.101,0.4,2024,86,inactive
e4761,14,4.491,20.169,5.688,0.305,4.054,0.149,0.207,9978,241.173,inactive
e4762,3,1.947,3.793,0,0.261,3.911,0.344,0.716,412,170.071,inactive
e4763,13,1.94,3.763,5.87,0.321,3.868,0.145,0.255,5117,139.686,inactive
e4764,2,0.944,0.89,0,0.307,3.86,0.384,0.689,234,138.481,inactive
e4765,6,0.618,0.383,4.771,0.322,3.726,0.247,0.328,1354,94.406,inactive
e4766,7,0.719,0.516,5.78,0.35,3.961,0.163,0.285,7219,225.659,inactive
e4767,0,0.651,0.423,2.197,0.306,4.594,0.239,0.694,792,252.948,inactive
e4768,11,2.743,7.523,5.881,0.304,3.824,0.162,0.269,7679,215.898,inactive
e4769,7,2.902,8.424,3.804,0.315,3.999,0.272,0.426,1042,138.057,inactive
e4770,1,-0.357,0.127,0,0.267,3.103,0.575,0.826,50,29.485,inactive
e4772,2,0.711,0.505,1.099,0.297,4.306,0.33,0.691,424,181.676,inactive
e4773,10,2.009,4.038,6.131,0.309,3.855,0.147,0.269,10014,237.681,inactive
e4774,1,1.297,1.682,0,0.284,3.832,0.375,0.736,280,149.39,inactive
e4775,4,0.802,0.643,0,0.343,3.639,0.305,0.558,494,97.198,inactive
e4777,7,2.831,8.013,5.073,0.304,4.449,0.247,0.417,2005,188.259,inactive
e4778,10,3.159,9.976,6.448,0.341,3.868,0.208,0.315,4040,160.825,inactive
e4779,8,0.542,0.293,4.808,0.312,3.497,0.279,0.47,1062,99.034,inactive
e4780,11,2.378,5.654,3.498,0.339,3.573,0.293,0.453,905,97.083,inactive
e4781,2,2.681,7.186,0,0.304,3.664,0.297,0.797,386,171.213,inactive
e4782,4,-0.043,0.002,0,0.348,3.451,0.307,0.558,587,77.478,inactive
e4783,9,1.591,2.53,5.889,0.353,3.815,0.168,0.292,6671,199.908,inactive
e4784,14,4.424,19.57,6.189,0.353,3.918,0.133,0.261,11226,260.394,inactive
e4785,13,0.671,0.451,5.314,0.353,3.518,0.216,0.367,2574,105.116,inactive
e4786,12,3.618,13.093,6.501,0.347,4.034,0.166,0.306,4933,183.501,inactive
e4787,8,-0.079,0.006,1.946,0.228,3.541,0.277,0.492,444,57.122,inactive
e4788,15,5.281,27.888,2.565,0.235,3.61,0.185,0.425,1313,79.241,inactive
e4790,18,6.801,46.251,3.819,0.263,3.648,0.143,0.257,1845,78,inactive
e4791,10,3.326,11.064,5.614,0.326,3.729,0.21,0.347,1269,71.441,inactive
e4793,15,6.039,36.473,2.773,0.261,3.633,0.174,0.425,1701,91.867,inactive
e4794,21,0.736,0.542,7.324,0.39,3.749,0.175,0.335,8022,120.315,inactive
e4795,15,5.901,34.818,2.398,0.239,3.594,0.11,0.427,1140,70.694,inactive
e4796,14,5.838,34.086,3.727,0.266,3.603,0.181,0.305,975,62,inactive
e4797,1,2.604,6.781,0,0.321,4.036,0.521,1.201,58,203.662,inactive
e4798,29,3.4,11.559,3.638,0.281,3.818,0.123,0.205,8645,154.881,inactive
e4799,4,2.604,6.781,0,0.321,3.816,0.521,1.201,58,139.128,inactive
e4800,5,3.527,12.439,0,0.298,3.693,0.331,0.568,296,117.701,inactive
e4801,20,5,25.004,5.227,0.291,3.604,0.145,0.316,4534,123.735,inactive
e4802,53,3.63,13.176,8.222,0.337,4.716,0.094,0.142,91937,397.337,inactive
e4807,7,1.375,1.891,5.995,0.33,3.841,0.17,0.282,6738,214.889,inactive
e4811,10,2.459,6.045,6.337,0.318,3.849,0.139,0.27,11904,249.625,inactive
e4812,11,4.914,24.151,1.946,0.236,3.553,0.14,0.465,560,54.694,inactive
e4813,2,-0.328,0.108,4.275,0.344,3.358,0.312,0.464,865,70.255,inactive
e4814,5,5.115,26.162,1.386,0.213,3.591,0.282,0.577,261,149.683,inactive
e4815,11,3.857,14.879,2.485,0.236,3.556,0.158,0.465,560,55.439,inactive
e4816,3,3.527,12.439,0,0.298,3.704,0.331,0.568,296,152.36,inactive
e4819,12,-0.005,0,0,0.32,3.599,0.258,0.759,466,84.353,inactive
e4820,12,3.586,12.857,5.651,0.311,3.973,0.184,0.283,2853,142.103,inactive
e4821,36,4.247,18.041,6.285,0.392,3.676,0.192,0.332,6801,114.879,inactive
e4397,10,-4.304,18.524,3.689,0.374,3.655,0.156,0.448,2439,135.576,inactive
e4826,15,3.687,13.598,6.377,0.323,3.867,0.171,0.324,2245,125.257,inactive
e4827,15,1.89,3.573,6.13,0.366,3.753,0.196,0.35,3315,118.859,inactive
e4829,13,0.509,0.259,6.292,0.334,3.841,0.147,0.28,9773,218.828,inactive
e4830,14,0.841,0.707,6.107,0.328,3.849,0.157,0.219,9772,207.027,inactive
e4831,10,5.094,25.951,6.019,0.319,6.88,0.195,0.311,1983,281.82,inactive
e4832,15,8.804,77.515,6.333,0.404,6.974,0.15,0.312,5460,784.708,inactive
e4833,10,6.462,41.76,6.472,0.368,6.93,0.173,0.329,3435,569.303,inactive
e4834,18,1.921,3.689,6.473,0.356,3.782,0.202,0.295,4934,104.415,binder
e4835,18,2.266,5.135,6.491,0.339,3.789,0.186,0.278,5072,104.415,binder
e4840,43,-0.816,0.666,8.091,0.389,3.861,0.096,0.194,110532,249.371,binder
e4841,34,4.925,24.255,7.346,0.357,3.869,0.153,0.271,5825,153.71,binder
e4842,36,3.503,12.274,7.404,0.345,3.853,0.126,0.217,26732,169.743,binder
e4843,12,1.595,2.544,7.229,0.34,4.053,0.158,0.237,6729,146.138,binder
e4844,31,-0.353,0.125,7.599,0.334,3.762,0.113,0.236,26116,177.51,binder
e4845,38,5.108,26.091,6.625,0.341,3.935,0.1,0.14,39338,199.258,binder
e4846,15,2.402,5.77,6.46,0.305,3.797,0.162,0.282,2319,90.311,binder
e668,3,-0.228,0.052,0,0.318,3.719,0.431,0.562,480,104.377,inactive
e4848,13,1.35,1.821,3.892,0.44,3.399,0.282,0.444,2566,101.064,binder
e4849,14,3.01,9.061,5.299,0.34,3.637,0.195,0.423,1670,131.114,binder
e4850,33,1.189,1.414,5.229,0.287,3.87,0.117,0.2,9085,158.531,binder
e4851,19,3.18,10.11,6.545,0.343,3.785,0.159,0.273,7225,136.694,binder
e4852,56,2.579,6.651,6.593,0.391,3.847,0.095,0.146,177662,247.582,binder
e4853,33,2.457,6.038,8.384,0.374,3.891,0.118,0.2,49516,159.478,binder
e4854,20,2.207,4.872,4.29,0.29,3.616,0.154,0.324,3962,122.739,binder
e4855,27,2.772,7.686,7.254,0.358,3.741,0.171,0.247,13847,160.968,binder
e4856,16,2.417,5.841,7.277,0.336,3.836,0.152,0.231,8023,127.856,binder
e4857,12,3.015,9.091,7.14,0.32,3.907,0.198,0.224,7596,145.375,binder
e4858,8,2.195,4.82,6.414,0.313,3.786,0.232,0.293,3187,122.034,binder
e4859,6,2.302,5.3,6.333,0.315,3.777,0.175,0.293,1954,85.66,binder
e4860,30,4.442,19.733,7.382,0.336,3.864,0.13,0.204,8600,129.858,binder
e4861,51,2.014,4.058,6.731,0.407,3.887,0.124,0.23,75197,225.205,binder
e4862,37,1.509,2.277,7.638,0.383,3.85,0.116,0.211,53078,193.913,binder
e4864,45,1.828,3.341,7.293,0.348,3.81,0.097,0.185,110858,248.204,binder
e4865,56,4.795,22.991,7.38,0.371,3.83,0.118,0.204,65269,190.62,binder
e4866,22,2.972,8.833,5.277,0.317,3.66,0.156,0.31,7936,124.843,binder
e4867,33,4.721,22.286,6.086,0.314,3.852,0.122,0.208,7894,148.372,binder
e4868,16,0.16,0.025,5.062,0.315,3.766,0.197,0.379,1679,117.102,binder
e4869,39,3.51,12.317,5.939,0.327,3.909,0.103,0.184,31783,245.774,binder
e4870,4,-1.014,1.028,4.745,0.366,3.635,0.212,0.36,2194,108.116,binder
e4872,39,4.304,18.528,7.587,0.339,3.795,0.107,0.235,8592,149.245,binder
e4873,25,0.977,0.954,6.85,0.398,3.82,0.169,0.311,10354,165.234,binder
e4874,6,-0.365,0.133,4.443,0.301,3.688,0.172,0.243,4014,146.013,binder
e4875,14,4.804,23.081,6.551,0.381,4.134,0.165,0.346,3868,207.324,binder
e4876,48,1.632,2.662,7.205,0.319,3.918,0.072,0.151,67971,278.951,binder
e4877,14,3.574,12.771,5.968,0.289,3.758,0.16,0.276,2320,86.108,binder
e4878,16,2.438,5.945,7.808,0.358,3.686,0.19,0.336,4073,85.081,binder
